patientId	hsa-miR-553	hsa-miR-320d	hsa-miR-522	hsa-miR-1537	hsa-miR-649	hsa-miR-606	hsa-miR-618	hsa-miR-641	hsa-miR-330-3p	hsa-miR-562	hsa-miR-93	hsa-miR-20a	hsa-miR-520h	hsa-miR-329	hsa-miR-552	hsa-miR-212	hsa-miR-494	hsa-miR-181c	hsa-miR-181d	hsa-miR-451	hsa-miR-490-3p	hsa-miR-614	hsa-miR-523	hsa-miR-191	hsa-miR-646	hsa-miR-498	hsa-miR-22	hsa-miR-28-5p	hsa-miR-525-3p	hsa-miR-524-3p	hsa-miR-224	hsa-miR-519b-3p	hsa-miR-519a	hsa-miR-519c-3p	hsa-miR-20b	hsa-miR-372	hsa-miR-648	hsa-miR-595	hsa-miR-382	hsa-miR-369-3p	hsa-miR-429	hsa-miR-410	hsa-miR-656	hsa-miR-154*	hsa-miR-605	hsa-miR-501-5p	hsa-miR-216a	hsa-miR-425	hsa-miR-495	hsa-miR-768-3p	hsa-miR-602	hsa-miR-200a	hsa-miR-214	hsa-miR-376c	hsa-miR-323-3p	hsa-miR-634	hsa-miR-593*	hsa-miR-665	hsa-miR-767-5p	hsa-miR-660	hsa-miR-100	hsa-miR-454*	hsa-miR-504	hsa-miR-619	hsa-miR-521	hsa-miR-574-3p	hsa-miR-598	hsa-miR-151	hsa-miR-616*	hsa-miR-136	hsa-miR-483-3p	hsa-miR-1251	hsa-miR-17*	hsa-miR-217	hsa-miR-324-3p	hsa-miR-18a*	hsa-miR-200c	hsa-miR-600	hsa-miR-412	hsa-miR-643	hsa-miR-302b*	hsa-miR-146a	hsa-miR-631	hsa-miR-617	hsa-miR-1185	hsa-let-7d	hsa-miR-369-5p	hsa-miR-497	hsa-miR-195	hsa-miR-16	hsa-miR-503	hsa-miR-107	hsa-miR-103	hsa-miR-596	hsa-miR-518d-3p	hsa-miR-518c	hsa-miR-222	hsa-miR-423-3p	hsa-miR-138	hsa-miR-626	hsa-miR-611	hsa-miR-765	hsa-miR-650	hsa-miR-564	hsa-miR-34c-5p	hsa-miR-34b*	hsa-miR-663	hsa-miR-604	hsa-miR-485-5p	hsa-miR-526b	hsa-miR-296-5p	hsa-miR-625	hsa-miR-609	hsa-miR-202	hsa-miR-409-5p	hsa-miR-453	hsa-miR-454	hsa-miR-519d	hsa-miR-519e	hsa-miR-302b	hsa-miR-526b*	hsa-miR-491-5p	hsa-miR-140-5p	hsa-miR-644	hsa-miR-569	hsa-miR-208b	hsa-miR-208a	hsa-miR-655	hsa-miR-421	hsa-miR-377	hsa-miR-545	hsa-miR-487a	hsa-miR-376b	hsa-miR-433	hsa-miR-324-5p	hsa-miR-188-5p	hsa-miR-502-5p	hsa-miR-362-5p	hsa-miR-639	hsa-miR-425*	hsa-miR-517a	hsa-miR-517c	hsa-miR-769-3p	hsa-miR-516b	hsa-miR-594	hsa-miR-200a*	hsa-miR-215	hsa-miR-640	hsa-miR-502-3p	hsa-miR-586	hsa-miR-620	hsa-miR-183	hsa-miR-652	hsa-miR-584	hsa-miR-568	hsa-miR-299-3p	hsa-miR-496	hsa-miR-181a	hsa-miR-181b	hsa-miR-384	hsa-miR-576-5p	hsa-miR-544	hsa-miR-514	hsa-miR-363	hsa-miR-25	hsa-miR-367	hsa-miR-509-3p	hsa-miR-548d-3p	hsa-miR-548c-3p	hsa-miR-548a-3p	hsa-miR-186	hsa-miR-583	hsa-miR-561	hsa-miR-891a	hsa-miR-548b-3p	hsa-miR-26a	hsa-miR-603	hsa-miR-513	hsa-miR-589*	hsa-miR-424	hsa-miR-338-3p	hsa-miR-766	hsa-miR-337	hsa-miR-657	hsa-miR-802	hsa-miR-622	hsa-miR-128b	hsa-miR-128a	hsa-miR-301a	hsa-miR-130b	hsa-miR-130a	hsa-miR-449b	hsa-miR-142-5p	hsa-miR-485-3p	hsa-miR-181a*	hsa-miR-126*	hsa-miR-1298	hsa-miR-220a	hsa-miR-662	hsa-miR-488*	hsa-miR-199a-5p	hsa-miR-199b-5p	hsa-miR-331-3p	hsa-miR-339-5p	hsa-miR-99b	hsa-miR-99a	hsa-miR-340*	hsa-miR-325	hsa-miR-517*	hsa-miR-378*	hsa-miR-370	hsa-miR-205	hsa-miR-518e	hsa-miR-633	hsa-miR-524-5p	hsa-miR-221	hsa-miR-554	hsa-miR-342-3p	hsa-miR-767-3p	hsa-miR-520a-5p	hsa-miR-1468	hsa-miR-518f*	hsa-miR-518e*	hsa-miR-1229	hsa-miR-326	hsa-miR-760	hsa-miR-573	hsa-miR-192	hsa-miR-191*	hsa-miR-422a	hsa-miR-378	hsa-miR-671	hsa-miR-432*	hsa-miR-193b	hsa-miR-328	hsa-miR-193a-3p	hsa-miR-210	hsa-miR-578	hsa-miR-635	hsa-miR-30e*	hsa-miR-30a*	hsa-miR-570	hsa-miR-493	hsa-miR-373	hsa-miR-409-3p	hsa-miR-591	hsa-miR-551a	hsa-miR-551b	hsa-miR-492	hsa-miR-146b-5p	hsa-miR-769-5p	hsa-miR-575	hsa-miR-610	hsa-miR-590-5p	hsa-miR-658	hsa-miR-296-3p	hsa-miR-515-3p	hsa-miR-122	hsa-miR-571	hsa-miR-383	hsa-miR-556-5p	hsa-miR-508-3p	hsa-miR-15a	hsa-miR-15b	hsa-miR-449a	hsa-miR-566	hsa-miR-518b	hsa-miR-518a-3p	hsa-miR-518f	hsa-miR-560	hsa-miR-621	hsa-miR-801	hsa-miR-106a	hsa-miR-302c	hsa-miR-302d	hsa-miR-302a	hsa-miR-520d	hsa-miR-613	hsa-miR-539	hsa-miR-31	hsa-miR-34a	hsa-miR-24	hsa-miR-941	hsa-miR-638	hsa-miR-555	hsa-miR-376a*	hsa-miR-198	hsa-miR-563	hsa-miR-299-5p	hsa-miR-30a	hsa-miR-30e	hsa-miR-194	hsa-miR-567	hsa-miR-630	hsa-miR-145	hsa-miR-133b	hsa-miR-133a	hsa-miR-550*	hsa-miR-203	hsa-miR-489	hsa-miR-627	hsa-miR-33b	hsa-miR-33a	hsa-miR-189	hsa-miR-512-3p	hsa-miR-520g	hsa-miR-520b	hsa-miR-520c-3p	hsa-miR-520e	hsa-miR-363*	hsa-miR-647	hsa-miR-608	hsa-miR-597	hsa-miR-632	hsa-miR-511	hsa-miR-147	hsa-miR-607	hsa-miR-768-5p	hsa-miR-599	hsa-miR-452	hsa-miR-302a*	hsa-miR-9*	hsa-miR-559	hsa-miR-106b	hsa-miR-141	hsa-miR-132	hsa-miR-506	hsa-miR-18a	hsa-miR-18b	hsa-miR-365	hsa-miR-520d-5p	hsa-miR-101	hsa-miR-199a*	hsa-miR-144	hsa-miR-10b	hsa-miR-10a	hsa-miR-510	hsa-miR-200b	hsa-miR-577	hsa-miR-29a	hsa-miR-29b	hsa-miR-29c	hsa-miR-21	hsa-miR-1296	hsa-miR-196a	hsa-miR-196b	hsa-miR-154	hsa-miR-624*	hsa-miR-411	hsa-miR-381	hsa-miR-361-5p	hsa-miR-135b	hsa-miR-135a	hsa-miR-380	hsa-miR-455-5p	hsa-miR-32	hsa-miR-92b	hsa-miR-92a	hsa-miR-137	hsa-miR-373*	hsa-miR-105	hsa-miR-505	hsa-miR-335	hsa-miR-23b	hsa-miR-23a	hsa-miR-512-5p	hsa-miR-484	hsa-miR-452*	hsa-miR-148a	hsa-miR-148b	hsa-miR-152	hsa-miR-376a	hsa-miR-519e*	hsa-miR-525-5p	hsa-miR-770-5p	hsa-miR-642	hsa-miR-125b	hsa-miR-125a-5p	hsa-miR-623	hsa-miR-615-3p	hsa-miR-572	hsa-miR-671-3p	hsa-miR-486-5p	hsa-miR-127-3p	hsa-miR-542-5p	hsa-miR-487b	hsa-miR-126	hsa-miR-517a	hsa-miR-187	hsa-miR-139-5p	hsa-miR-518f*	hsa-miR-645	hsa-miR-628-3p	hsa-miR-515-5p	hsa-miR-150	hsa-miR-518c*	hsa-miR-149	hsa-miR-432	hsa-miR-581	hsa-miR-9	hsa-miR-549	hsa-miR-580	hsa-miR-143	hsa-miR-558	hsa-let-7e	hsa-miR-98	hsa-let-7f	hsa-let-7a	hsa-let-7c	hsa-let-7b	hsa-let-7g	hsa-let-7i	hsa-miR-190	hsa-miR-219-5p	hsa-miR-518a-5p	hsa-miR-19b	hsa-miR-448	hsa-miR-371-3p	hsa-miR-661	hsa-miR-532-5p	hsa-miR-345	hsa-miR-17-5p	hsa-miR-520a-3p	hsa-miR-516a-3p	hsa-miR-520f	hsa-miR-7	hsa-miR-1	hsa-miR-206	hsa-miR-184	hsa-miR-185	hsa-miR-876-5p	hsa-miR-565	hsa-miR-612	hsa-miR-654-5p	hsa-miR-585	hsa-miR-637	hsa-miR-379	hsa-miR-601	hsa-miR-675	hsa-miR-876-3p	hsa-miR-182*	hsa-miR-380*	hsa-miR-30d	hsa-miR-30b	hsa-miR-30c	hsa-miR-493*	hsa-miR-142-3p	hsa-miR-668	hsa-miR-223	hsa-miR-934	hsa-miR-346	hsa-miR-431	hsa-miR-542-3p	hsa-miR-134	hsa-miR-19a	hsa-miR-636	hsa-miR-592	hsa-miR-499-5p	hsa-miR-124a	hsa-miR-889	hsa-miR-155	hsa-miR-582-5p	hsa-miR-651	hsa-miR-374a	hsa-miR-95	hsa-miR-26b	hsa-miR-27a	hsa-miR-27b	hsa-miR-197	hsa-miR-579	hsa-miR-587	hsa-miR-204	hsa-miR-211	hsa-miR-629*	hsa-miR-653	hsa-miR-153	hsa-miR-588	hsa-miR-659	hsa-miR-218	hsa-miR-302c*	hsa-miR-202*	hsa-miR-557	hsa-miR-182	hsa-miR-96	hsa-miR-375	hsa-miR-507	hsa-miR-450a	hsa-miR-129-5p
GSM552975	7.989700779	14.32487575	8.928225459	9.100509084	8.155359944	7.849420491	9.667846616	9.31258052	10.5843706	7.893139113	14.44119994	14.68988488	8.075802558	9.926801619	8.058998246	10.45020885	11.89347396	12.56310486	8.214516978	15.15544046	8.019122739	9.465345237	8.565086464	15.07495281	9.209538743	8.042657082	14.17385068	14.74309703	9.092162274	7.971924782	10.62849263	14.06964569	8.700255772	8.422933487	11.87129403	10.04809367	8.048606425	7.915522191	8.825137429	11.77413327	15.03159045	10.23844555	8.871701311	10.96862185	8.024971525	8.892443896	8.18604687	12.71636748	10.11444672	14.21140633	8.476788061	14.61928846	15.09288593	12.53627712	9.273777015	8.391946141	8.111679769	9.494718379	9.766313232	10.37679365	13.95259811	9.218309079	11.13800467	8.484032996	7.961676718	14.2487833	9.979373637	13.71916543	8.899608519	10.22527916	9.533533354	7.997465746	10.65632755	8.262549044	12.77422437	9.124961493	15.32346888	8.017023188	8.598660349	9.852354504	9.397874306	13.84039635	8.325614591	8.445999456	8.463046675	13.89837164	9.993718202	13.62542403	14.87956753	14.98983981	11.8456266	10.08702345	14.09148115	9.321075916	9.732383669	8.079946096	12.98706062	13.24120069	8.811056223	8.225719633	7.800531461	8.684101058	8.232521744	9.645316034	9.303132129	9.573512565	9.864368198	8.119746907	8.884870569	8.309389846	8.864498962	12.80436513	9.563862603	8.088591865	8.192473048	8.979614249	11.62716859	8.035083647	8.56087249	8.216992779	7.867419229	12.18115616	13.74969558	8.040710539	14.75614825	8.459520755	7.875306318	9.900225475	10.72901278	10.59938578	9.87709073	9.593963293	10.68563604	8.95755439	12.59102906	10.06132224	8.272207614	10.03443344	8.276636012	11.55454279	11.82093643	9.388084963	9.6891248	7.977852079	12.62071533	11.08180196	9.053678361	8.022900749	11.35182242	8.40686499	8.050769326	13.56210515	10.71526743	10.183835	8.36601972	8.383007753	8.410012776	14.34555499	13.10929022	8.556499631	11.7973357	9.445907282	8.580983147	11.44444613	14.19302601	8.260167348	8.354864319	8.667427063	8.330800429	11.17862251	13.46056032	9.634663042	8.10953703	8.246436975	8.572490826	15.1812612	8.628535461	7.945156519	8.722296322	14.42369104	13.52922804	10.61333496	7.995536202	8.67838784	8.26489571	8.845108281	8.552352031	10.34949966	12.32976974	12.43940771	14.50923535	10.25218693	13.17523758	10.30748999	12.47104622	14.4934469	8.251152077	8.374460939	7.928222656	8.099025978	14.91477737	14.63338186	14.38515339	12.50154452	12.89121244	13.92701501	10.55263636	8.25566077	8.064872659	9.93827586	10.77529517	14.85611595	8.936016154	8.009002842	8.090667323	14.56149725	9.475156946	14.23198182	8.123504456	8.296497664	8.400668971	7.895523686	8.548352276	8.516779307	12.00853066	9.017373571	9.228091394	11.96376742	8.756440277	7.88055758	12.86358109	9.174687547	7.983484028	14.40484209	9.965078391	13.36777517	12.30336564	8.498444131	7.785505717	14.36670746	13.33661763	9.455840423	9.023770798	7.858519559	10.1009592	15.27573146	10.49409731	9.888710015	8.257993187	13.59587108	12.25408738	8.013208972	9.778107788	8.36320655	7.83136935	8.133769207	8.456133547	9.038198057	9.678858889	8.43662588	8.166147784	8.338096694	14.79505765	14.28550923	11.21856247	8.767904311	8.360681043	12.12903054	8.235183504	9.710744634	7.906501573	8.69438589	9.33955861	8.04465108	9.721511116	8.011119955	8.067047568	8.442870137	9.48479555	10.91420204	13.04668546	15.112566	10.86016408	8.190209079	8.146872702	10.93240244	8.253225288	9.427149109	10.19944333	14.72985339	14.76947504	13.20895208	8.539965568	8.299161557	14.89097639	14.67495	10.2665123	10.00783239	10.87803547	8.140110975	11.60201854	10.32224609	9.755390665	12.27894596	11.65385037	7.957782684	8.394981005	8.2814769	7.817542512	13.65844844	8.851079081	8.103012025	8.603262594	9.377909458	9.544770932	9.13326689	8.420087328	12.1545575	8.078011872	10.29290654	8.007020901	9.813836382	8.532298415	14.8208146	14.97781894	13.99896396	8.857723271	12.91949901	9.183298673	13.07790606	8.380115392	15.04610703	14.9519413	8.878024099	12.38501774	13.8733475	8.031029243	15.21034013	7.947116605	14.57582331	15.01747901	14.60570234	15.41212748	10.84189959	12.23260106	12.07930066	10.43529175	11.06388014	10.75878959	10.67138998	14.02375392	9.827103646	10.40495541	8.64763324	10.5374791	8.346772521	11.26025437	13.1440406	8.805034329	7.775218658	9.293453469	10.39193864	14.11251571	14.83350721	14.64846652	8.750790747	13.77830857	10.21332862	14.9034848	11.98474477	13.81121603	10.52245986	8.183935474	9.840067594	7.897880846	9.95150721	14.96484213	14.71704165	8.113796297	11.72864573	8.35202218	8.913806652	11.39858397	10.89418652	10.07486167	10.56799688	14.86694893	9.553904759	9.656400786	11.7028028	7.877919577	8.705849868	10.36450765	7.855787502	14.45898538	9.23673276	11.46495816	10.6420229	8.576651474	8.906981101	8.404033103	8.524309248	14.93864948	7.888174055	14.26801642	13.30506662	14.54420664	15.24111461	14.15426481	14.52673754	15.13278036	14.926346	10.15501812	8.269755539	8.1009299	14.04554433	8.052957	8.607951588	8.43299539	11.67833959	11.00640033	11.15732631	8.148978419	9.107835693	8.267261416	13.01723847	8.986789114	9.523457535	8.243953746	12.05594243	8.509150941	13.68797489	8.248808724	8.942202225	10.79299167	7.975675741	11.37395263	8.198853653	10.28023523	8.291465945	11.75180379	9.001858258	15.06021383	14.66185906	14.80778831	10.50834115	14.78196015	8.212164131	14.30530852	8.227698249	9.43733282	11.02591755	11.91872972	11.23969738	12.35675627	7.846448462	12.65354174	12.83590352	7.870236507	11.52956193	13.42806792	10.98694451	10.70032737	14.59097395	12.10522849	15.00359253	14.84495458	14.13487161	13.272167	9.40686427	8.491290778	9.744089744	8.513062505	9.615992617	8.920711083	8.689753046	8.028931877	8.792470147	11.94184224	8.711176388	8.762183246	7.959859182	14.47620498	11.42271916	12.7442169	9.417069042	12.68670493	13.39810351
GSM553038	8.097052434	14.42369104	9.124961493	8.243953746	8.216992779	7.979756403	9.069239462	9.14241679	10.41999099	7.88055758	14.54420664	15.09288593	8.248808724	10.25218693	7.917642505	9.744089744	11.35182242	11.67833959	8.422933487	15.03159045	7.995536202	9.427149109	8.524309248	15.24111461	8.920711083	8.328202414	14.17385068	14.70363883	8.845108281	8.035083647	10.70032737	13.59587108	8.733195394	8.333341581	13.17523758	9.33955861	8.0209631	7.858519559	9.255423878	11.60201854	15.06021383	9.900225475	8.942202225	9.778107788	8.410012776	11.08180196	8.067047568	14.04554433	9.710744634	14.09148115	8.267261416	14.71704165	15.01747901	12.20739794	9.368457781	8.36601972	8.105150603	9.397874306	9.678858889	12.05594243	13.77830857	10.3354245	9.732383669	8.67838784	8.094928641	13.97684458	10.39193864	13.74969558	8.994945721	11.10060438	9.852354504	8.019122739	10.32224609	8.172687989	12.91949901	10.96862185	15.27573146	8.207830216	8.516779307	10.00783239	8.851079081	14.61928846	8.232521744	8.371256537	7.945156519	14.11251571	10.07486167	11.65385037	14.98983981	14.9034848	11.48680914	9.615992617	13.99896396	9.001858258	9.624699327	8.129878859	12.23260106	13.42806792	8.727865875	8.166147784	7.821844366	8.662359427	8.138037555	9.573512565	8.805034329	9.07723748	10.19944333	8.260167348	9.031142311	8.311921538	10.1009592	13.30506662	9.417069042	8.223330092	8.505752467	9.293453469	12.35675627	8.442870137	8.544124354	8.011119955	7.913229251	10.91420204	13.272167	7.959859182	14.59097395	8.484032996	7.8353294	10.183835	12.86358109	10.29290654	10.02099185	9.888710015	9.800823156	9.13326689	12.25408738	10.23844555	8.568860371	11.00640033	8.069328116	11.30617334	11.13800467	9.100509084	9.840067594	7.915522191	10.8259177	11.02591755	9.755390665	7.921718289	12.27894596	8.175237344	8.064872659	13.07790606	12.59102906	10.08702345	8.466475912	8.177429505	8.330800429	14.34555499	13.33661763	8.400668971	12.32976974	9.31258052	8.622715939	12.7442169	14.64846652	8.203344335	8.230031044	8.762183246	8.38903917	10.55263636	13.1440406	9.593963293	8.383007753	8.061022388	9.017373571	15.13278036	8.857723271	7.846448462	8.35202218	14.63338186	12.53627712	11.15732631	8.135973596	8.744924314	8.291465945	8.246436975	8.913806652	10.72901278	11.91872972	11.44444613	13.56210515	10.22527916	11.75180379	10.15501812	11.7028028	14.40484209	8.304386059	8.262549044	8.11579428	8.111679769	14.57582331	14.60570234	14.26801642	10.87803547	13.24120069	14.02375392	10.61333496	8.198853653	7.893139113	9.6891248	10.34949966	14.50923535	8.871701311	7.942913443	8.103012025	14.06964569	9.584027884	14.15426481	8.031029243	8.299161557	7.852559005	7.973762537	8.556499631	8.831737965	11.77413327	9.218309079	9.092162274	12.65354174	9.23673276	7.928222656	12.38501774	8.965407292	7.955686397	14.19302601	10.21332862	11.37395263	12.71636748	8.52047937	7.967739278	14.32487575	11.57759743	9.766313232	9.43733282	7.864652859	10.45020885	15.21034013	10.11444672	9.264465041	7.981645012	14.13487161	11.87129403	7.940642142	9.246034438	8.594101345	8.017023188	9.553904759	8.572490826	8.798756154	9.445907282	8.633066489	9.645316034	8.394981005	14.79505765	14.28550923	12.07930066	8.767904311	8.274433065	11.7973357	8.480271555	9.494718379	7.882865801	8.49468767	9.827103646	8.090667323	8.667427063	8.113796297	8.142405299	8.380115392	9.60493224	12.83590352	12.30336564	14.93864948	10.98694451	7.849420491	8.078011872	10.43529175	8.140110975	9.48479555	10.50834115	13.95259811	14.75614825	13.65844844	8.689753046	8.161981483	14.72985339	14.74309703	9.514681669	9.475156946	13.89837164	8.279031749	11.1991076	8.509150941	9.023770798	12.12903054	11.04447478	7.999424088	8.413304683	8.360681043	7.895523686	13.36777517	8.64763324	8.221276069	8.43662588	8.773494441	10.52245986	8.43299539	8.338096694	12.41248887	8.028931877	10.16948283	8.2814769	11.12038935	8.565086464	14.89097639	14.8208146	13.71916543	8.95755439	13.8733475	10.80915487	12.98706062	8.293929752	14.67495	15.04610703	8.936016154	12.89121244	12.47104622	7.930378153	15.15544046	8.151142517	14.83350721	14.87956753	14.68988488	15.41212748	9.965078391	14.52673754	12.62071533	10.68563604	11.82093643	11.89347396	10.37679365	13.68797489	11.39858397	10.71526743	8.673344685	10.28023523	8.884870569	11.55454279	14.23198182	8.864498962	8.022900749	9.283843373	10.65632755	13.81121603	14.76947504	14.926346	8.56087249	13.49715303	10.14057566	14.91477737	12.77422437	14.36670746	9.912910517	8.314811451	9.634663042	7.985601035	10.89418652	14.9519413	14.80778831	8.024971525	11.98474477	8.146872702	9.273777015	12.10522849	10.12767257	9.174687547	10.77529517	14.4934469	9.330032371	13.20895208	11.94184224	8.092723407	8.979614249	10.59938578	7.961676718	15.112566	9.166307687	13.52922804	10.74339345	8.722296322	11.21856247	8.576651474	8.491290778	14.96484213	7.975675741	14.38515339	14.21140633	14.78196015	15.32346888	14.30530852	14.44119994	15.1812612	15.00359253	9.864368198	8.325614591	8.013208972	12.56310486	8.04465108	8.52825149	8.237358053	12.9520494	10.79299167	11.72864573	8.463046675	8.986789114	8.153222063	13.04668546	8.817862372	9.116885431	8.580983147	12.18115616	8.684101058	11.26025437	8.241744509	8.950000314	10.75878959	7.86170469	11.8456266	7.987696869	10.40495541	8.40686499	9.87709073	8.928225459	14.84495458	14.66185906	14.56149725	10.93240244	15.07495281	8.052957	14.45898538	8.036974356	8.469953976	9.95150721	11.96376742	11.32870809	11.42271916	8.038738245	9.993718202	12.68670493	7.890601342	11.62716859	13.84039635	11.52956193	10.67138998	14.86694893	11.23969738	14.97781894	14.85611595	14.2487833	13.62542403	9.465345237	8.612747876	10.4779186	8.36858789	9.721511116	8.972323276	9.813836382	8.086488808	8.792470147	12.1545575	8.878024099	9.656400786	8.123504456	13.92701501	10.56799688	12.43940771	9.377909458	12.80436513	13.39810351
GSM553149	8.056958124	14.2487833	8.928225459	9.069239462	8.179503046	7.855787502	10.183835	9.494718379	11.15732631	7.785505717	14.74309703	15.112566	8.502059342	9.766313232	7.985601035	10.03443344	11.48680914	12.00853066	8.246436975	14.98983981	8.073420185	9.505343358	8.535998353	15.13278036	8.936016154	8.25566077	14.02375392	14.54420664	8.767904311	7.951449479	10.11444672	14.04554433	9.00891358	8.439665353	12.83590352	9.514681669	8.170483686	7.893139113	8.612747876	11.28454709	15.24111461	9.95150721	8.594101345	9.699701773	8.642975697	9.888710015	8.061022388	14.06964569	9.624699327	14.15426481	8.42964799	14.72985339	14.79505765	12.03146883	8.965407292	8.36320655	8.052957	9.293453469	9.544770932	11.23969738	13.65844844	10.77529517	11.39858397	8.420087328	7.908667027	13.81121603	11.42271916	14.11251571	9.124961493	10.4779186	10.6420229	8.088591865	10.50834115	8.18604687	12.59102906	10.06132224	15.21034013	7.979756403	8.700255772	9.813836382	9.14241679	14.23198182	8.212164131	8.487651569	7.88560088	14.09148115	10.00783239	13.01723847	14.926346	15.06021383	12.30336564	9.593963293	14.13487161	9.084929664	9.634663042	8.214516978	12.23260106	13.39810351	8.864498962	8.205624859	7.811823636	8.52825149	8.054906868	9.427149109	8.825137429	9.174687547	10.87803547	7.821844366	8.878024099	8.203344335	10.23844555	13.49715303	9.303132129	8.43662588	8.042657082	8.950000314	12.65354174	8.576651474	8.580983147	8.333341581	7.890601342	10.71526743	13.20895208	7.86170469	14.86694893	8.589744073	7.852559005	9.6891248	11.87129403	10.29290654	9.645316034	9.43733282	10.07486167	8.884870569	12.77422437	10.22527916	8.338096694	10.52245986	8.009002842	11.8456266	11.60201854	9.166307687	10.39193864	7.923988908	11.06388014	11.21856247	8.986789114	7.83136935	11.44444613	8.198853653	8.035083647	13.68797489	11.37395263	10.08702345	8.449378057	8.225719633	8.267261416	14.36670746	13.10929022	8.42636246	12.10522849	9.33955861	8.140110975	12.20739794	14.63338186	8.097052434	8.127779165	10.46450294	8.221276069	10.86016408	12.98706062	9.533533354	8.161981483	8.111679769	8.598660349	15.03159045	8.779817373	7.895523686	8.484032996	14.91477737	12.91949901	10.41999099	8.017023188	8.505752467	8.340772331	8.773494441	8.607951588	11.13800467	13.59587108	12.43940771	13.52922804	10.19944333	12.80436513	9.912910517	11.91872972	14.30530852	8.216992779	8.16832788	8.079946096	8.153222063	14.67495	14.44119994	14.47620498	11.46495816	13.30506662	13.84039635	11.04447478	8.129878859	8.048606425	9.523457535	9.979373637	14.42369104	9.017373571	8.146872702	8.190209079	14.26801642	9.397874306	14.45898538	8.123504456	8.253225288	8.125674324	7.917642505	8.633066489	9.377909458	12.05594243	8.831737965	8.913806652	12.35675627	8.798756154	7.842546728	12.25408738	9.744089744	8.069328116	14.50923535	10.37679365	12.47104622	12.62071533	8.400668971	7.926020415	13.97684458	11.67833959	9.455840423	8.762183246	7.826919393	9.852354504	15.27573146	10.30748999	10.21332862	8.024971525	14.28550923	11.75180379	7.955686397	9.800823156	8.673344685	7.838750034	9.053678361	8.480271555	8.65235862	9.445907282	8.391946141	8.689753046	8.040710539	14.76947504	14.52673754	12.86358109	8.49468767	8.422933487	11.96376742	8.548352276	9.667846616	7.947116605	9.228091394	10.3354245	8.11579428	8.994945721	7.921718289	8.135973596	8.36858789	9.615992617	12.68670493	12.41248887	14.93864948	11.32870809	8.0209631	8.155359944	10.59938578	8.13189353	9.368457781	10.32224609	14.19302601	14.89097639	13.89837164	8.516779307	8.00113542	14.75614825	14.84495458	9.710744634	9.840067594	13.17523758	8.786395577	11.12038935	10.93240244	9.827103646	12.07930066	11.82093643	7.932681929	8.667427063	8.509150941	7.775218658	13.62542403	8.524309248	8.113796297	8.565086464	9.001858258	10.34949966	9.107835693	8.343767361	12.1545575	7.991721925	10.14057566	8.32287704	10.65632755	8.871701311	15.09288593	14.87956753	13.42806792	8.750790747	13.8733475	10.67138998	13.36777517	8.172687989	14.71704165	14.60570234	8.657306894	11.77413327	11.17862251	7.975675741	15.1812612	8.019122739	14.66185906	14.96484213	14.40484209	15.41212748	9.778107788	14.4934469	11.89347396	10.5374791	11.57759743	11.10060438	10.36450765	13.71916543	11.26025437	11.35182242	8.371256537	10.61333496	8.380115392	10.94923853	13.74969558	8.792470147	7.872692463	9.045860381	10.8259177	13.99896396	14.80778831	14.59097395	8.705849868	13.77830857	10.02099185	14.70363883	12.38501774	13.56210515	10.1009592	8.086488808	9.864368198	7.965688654	9.678858889	14.85611595	14.83350721	8.064872659	12.53627712	8.196976607	9.255423878	11.02591755	9.965078391	9.465345237	10.45020885	14.61928846	9.357560082	10.5843706	11.7028028	8.03290784	8.539965568	9.563862603	8.183935474	15.00359253	9.13326689	13.07790606	10.28023523	8.628535461	10.49409731	8.328202414	8.469953976	14.97781894	7.915522191	14.34555499	14.38515339	14.57582331	15.32346888	13.95259811	14.32487575	15.07495281	15.01747901	9.60493224	8.286392531	8.251152077	13.04668546	7.930378153	8.232521744	8.311921538	12.27894596	10.74339345	12.32976974	8.201075382	9.031142311	8.082068777	12.89121244	8.52047937	9.07723748	7.846448462	12.12903054	8.304386059	11.72864573	8.314811451	8.851079081	10.84189959	7.967739278	11.50922902	8.248808724	10.91420204	8.67838784	11.30617334	8.979614249	15.15544046	14.78196015	14.64846652	10.15501812	15.04610703	8.058998246	14.68988488	8.050769326	8.637827362	9.993718202	12.9520494	10.75878959	11.65385037	8.121790664	10.2665123	12.18115616	7.864652859	10.80915487	13.33661763	10.79299167	10.96862185	14.56149725	11.62716859	14.9519413	14.8208146	14.21140633	13.24120069	9.061182776	8.456133547	10.43529175	8.360681043	9.246034438	9.31258052	9.218309079	7.987696869	8.69438589	11.55454279	8.744924314	10.12767257	8.013208972	14.17385068	10.56799688	12.50154452	9.330032371	13.272167	13.1440406
